Kingdom,Phylum,Class,Order,Family,Genus,Species,V8,V9,V10,V11,V12,V13,V14,V15,V16
Bacteria,candidate_division_TM6,environmental_samples,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified
Bacteria,candidate_division_TM6,environmental_samples,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified
Bacteria,candidate_division_TM6,environmental_samples,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified
Bacteria,candidate_division_TM6,environmental_samples,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified
Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified
Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified
Bacteria,Proteobacteria,Deltaproteobacteria,Deltaproteobacteria_unclassified,Deltaproteobacteria_unclassified,Deltaproteobacteria_unclassified,Deltaproteobacteria_unclassified,Deltaproteobacteria_unclassified,Deltaproteobacteria_unclassified,Deltaproteobacteria_unclassified,Deltaproteobacteria_unclassified,Deltaproteobacteria_unclassified,Deltaproteobacteria_unclassified,Deltaproteobacteria_unclassified,Deltaproteobacteria_unclassified,Deltaproteobacteria_unclassified
Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Phaselicystidaceae,Phaselicystis,Phaselicystis_unclassified,Phaselicystis_unclassified,Phaselicystis_unclassified,Phaselicystis_unclassified,Phaselicystis_unclassified,Phaselicystis_unclassified,Phaselicystis_unclassified,Phaselicystis_unclassified,Phaselicystis_unclassified
Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified
Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter_unclassified,Campylobacter_unclassified,Campylobacter_unclassified,Campylobacter_unclassified,Campylobacter_unclassified,Campylobacter_unclassified,Campylobacter_unclassified,Campylobacter_unclassified,Campylobacter_unclassified,Campylobacter_unclassified
Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,Bdellovibrio_unclassified,Bdellovibrio_unclassified,Bdellovibrio_unclassified,Bdellovibrio_unclassified,Bdellovibrio_unclassified,Bdellovibrio_unclassified,Bdellovibrio_unclassified,Bdellovibrio_unclassified,Bdellovibrio_unclassified,Bdellovibrio_unclassified
Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified
Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Legionella_unclassified,Legionella_unclassified,Legionella_unclassified,Legionella_unclassified,Legionella_unclassified,Legionella_unclassified,Legionella_unclassified,Legionella_unclassified,Legionella_unclassified,Legionella_unclassified
Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Legionella_unclassified,Legionella_unclassified,Legionella_unclassified,Legionella_unclassified,Legionella_unclassified,Legionella_unclassified,Legionella_unclassified,Legionella_unclassified,Legionella_unclassified,Legionella_unclassified
Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified
Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bacteria,Proteobacteria,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified
Bacteria,Proteobacteria,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified
Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified
Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified
Bacteria,Proteobacteria,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified
Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified
Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,Nevskia,Nevskia_unclassified,Nevskia_unclassified,Nevskia_unclassified,Nevskia_unclassified,Nevskia_unclassified,Nevskia_unclassified,Nevskia_unclassified,Nevskia_unclassified,Nevskia_unclassified,Nevskia_unclassified
Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces,Streptomyces_unclassified,Streptomyces_unclassified,Streptomyces_unclassified,Streptomyces_unclassified,Streptomyces_unclassified,Streptomyces_unclassified,Streptomyces_unclassified,Streptomyces_unclassified,Streptomyces_unclassified
Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces,Streptomyces_unclassified,Streptomyces_unclassified,Streptomyces_unclassified,Streptomyces_unclassified,Streptomyces_unclassified,Streptomyces_unclassified,Streptomyces_unclassified,Streptomyces_unclassified,Streptomyces_unclassified
Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces,Streptomyces_unclassified,Streptomyces_unclassified,Streptomyces_unclassified,Streptomyces_unclassified,Streptomyces_unclassified,Streptomyces_unclassified,Streptomyces_unclassified,Streptomyces_unclassified,Streptomyces_unclassified
Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomycetaceae_unclassified,Streptomycetaceae_unclassified,Streptomycetaceae_unclassified,Streptomycetaceae_unclassified,Streptomycetaceae_unclassified,Streptomycetaceae_unclassified,Streptomycetaceae_unclassified,Streptomycetaceae_unclassified,Streptomycetaceae_unclassified,Streptomycetaceae_unclassified
Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Micrococcineae,Micrococcineae_unclassified,Micrococcineae_unclassified,Micrococcineae_unclassified,Micrococcineae_unclassified,Micrococcineae_unclassified,Micrococcineae_unclassified,Micrococcineae_unclassified,Micrococcineae_unclassified,Micrococcineae_unclassified,Micrococcineae_unclassified,Micrococcineae_unclassified
Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Micrococcineae,Intrasporangiaceae,Intrasporangiaceae_unclassified,Intrasporangiaceae_unclassified,Intrasporangiaceae_unclassified,Intrasporangiaceae_unclassified,Intrasporangiaceae_unclassified,Intrasporangiaceae_unclassified,Intrasporangiaceae_unclassified,Intrasporangiaceae_unclassified,Intrasporangiaceae_unclassified,Intrasporangiaceae_unclassified
Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Micrococcineae,Dermabacteraceae,Brachybacterium,Brachybacterium_unclassified,Brachybacterium_unclassified,Brachybacterium_unclassified,Brachybacterium_unclassified,Brachybacterium_unclassified,Brachybacterium_unclassified,Brachybacterium_unclassified,Brachybacterium_unclassified,Brachybacterium_unclassified
Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Micrococcineae,Microbacteriaceae,Microbacteriaceae_unclassified,Microbacteriaceae_unclassified,Microbacteriaceae_unclassified,Microbacteriaceae_unclassified,Microbacteriaceae_unclassified,Microbacteriaceae_unclassified,Microbacteriaceae_unclassified,Microbacteriaceae_unclassified,Microbacteriaceae_unclassified,Microbacteriaceae_unclassified
Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Micrococcineae,Microbacteriaceae,Microbacteriaceae_unclassified,Microbacteriaceae_unclassified,Microbacteriaceae_unclassified,Microbacteriaceae_unclassified,Microbacteriaceae_unclassified,Microbacteriaceae_unclassified,Microbacteriaceae_unclassified,Microbacteriaceae_unclassified,Microbacteriaceae_unclassified,Microbacteriaceae_unclassified
Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Micrococcineae,Microbacteriaceae,Microbacteriaceae_unclassified,Microbacteriaceae_unclassified,Microbacteriaceae_unclassified,Microbacteriaceae_unclassified,Microbacteriaceae_unclassified,Microbacteriaceae_unclassified,Microbacteriaceae_unclassified,Microbacteriaceae_unclassified,Microbacteriaceae_unclassified,Microbacteriaceae_unclassified
Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Micrococcineae,Microbacteriaceae,Microbacteriaceae_unclassified,Microbacteriaceae_unclassified,Microbacteriaceae_unclassified,Microbacteriaceae_unclassified,Microbacteriaceae_unclassified,Microbacteriaceae_unclassified,Microbacteriaceae_unclassified,Microbacteriaceae_unclassified,Microbacteriaceae_unclassified,Microbacteriaceae_unclassified
Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Micrococcineae,Microbacteriaceae,Microbacteriaceae_unclassified,Microbacteriaceae_unclassified,Microbacteriaceae_unclassified,Microbacteriaceae_unclassified,Microbacteriaceae_unclassified,Microbacteriaceae_unclassified,Microbacteriaceae_unclassified,Microbacteriaceae_unclassified,Microbacteriaceae_unclassified,Microbacteriaceae_unclassified
Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Micrococcineae,Microbacteriaceae,Leucobacter,Leucobacter_unclassified,Leucobacter_unclassified,Leucobacter_unclassified,Leucobacter_unclassified,Leucobacter_unclassified,Leucobacter_unclassified,Leucobacter_unclassified,Leucobacter_unclassified,Leucobacter_unclassified
Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Micrococcineae,Micrococcaceae,Kocuria,Kocuria_unclassified,Kocuria_unclassified,Kocuria_unclassified,Kocuria_unclassified,Kocuria_unclassified,Kocuria_unclassified,Kocuria_unclassified,Kocuria_unclassified,Kocuria_unclassified
Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Micrococcineae,Micrococcaceae,Arthrobacter,Arthrobacter_unclassified,Arthrobacter_unclassified,Arthrobacter_unclassified,Arthrobacter_unclassified,Arthrobacter_unclassified,Arthrobacter_unclassified,Arthrobacter_unclassified,Arthrobacter_unclassified,Arthrobacter_unclassified
Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Micrococcineae,Micrococcaceae,Arthrobacter,Arthrobacter_unclassified,Arthrobacter_unclassified,Arthrobacter_unclassified,Arthrobacter_unclassified,Arthrobacter_unclassified,Arthrobacter_unclassified,Arthrobacter_unclassified,Arthrobacter_unclassified,Arthrobacter_unclassified
Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Micrococcineae,Micrococcaceae,Micrococcaceae_unclassified,Micrococcaceae_unclassified,Micrococcaceae_unclassified,Micrococcaceae_unclassified,Micrococcaceae_unclassified,Micrococcaceae_unclassified,Micrococcaceae_unclassified,Micrococcaceae_unclassified,Micrococcaceae_unclassified,Micrococcaceae_unclassified
Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Actinomycetales_unclassified,Actinomycetales_unclassified,Actinomycetales_unclassified,Actinomycetales_unclassified,Actinomycetales_unclassified,Actinomycetales_unclassified,Actinomycetales_unclassified,Actinomycetales_unclassified,Actinomycetales_unclassified,Actinomycetales_unclassified,Actinomycetales_unclassified,Actinomycetales_unclassified
Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Micrococcineae,Micrococcineae_unclassified,Micrococcineae_unclassified,Micrococcineae_unclassified,Micrococcineae_unclassified,Micrococcineae_unclassified,Micrococcineae_unclassified,Micrococcineae_unclassified,Micrococcineae_unclassified,Micrococcineae_unclassified,Micrococcineae_unclassified,Micrococcineae_unclassified
Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Micrococcineae,Brevibacteriaceae,Brevibacterium,Brevibacterium_unclassified,Brevibacterium_unclassified,Brevibacterium_unclassified,Brevibacterium_unclassified,Brevibacterium_unclassified,Brevibacterium_unclassified,Brevibacterium_unclassified,Brevibacterium_unclassified,Brevibacterium_unclassified
Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Micrococcineae,Brevibacteriaceae,Brevibacterium,Brevibacterium_unclassified,Brevibacterium_unclassified,Brevibacterium_unclassified,Brevibacterium_unclassified,Brevibacterium_unclassified,Brevibacterium_unclassified,Brevibacterium_unclassified,Brevibacterium_unclassified,Brevibacterium_unclassified
Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Kineosporiineae,Kineosporiaceae,Kineosporia,Kineosporia_unclassified,Kineosporia_unclassified,Kineosporia_unclassified,Kineosporia_unclassified,Kineosporia_unclassified,Kineosporia_unclassified,Kineosporia_unclassified,Kineosporia_unclassified,Kineosporia_unclassified
Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Propionibacterineae,Nocardioidaceae,Nocardioidaceae_unclassified,Nocardioidaceae_unclassified,Nocardioidaceae_unclassified,Nocardioidaceae_unclassified,Nocardioidaceae_unclassified,Nocardioidaceae_unclassified,Nocardioidaceae_unclassified,Nocardioidaceae_unclassified,Nocardioidaceae_unclassified,Nocardioidaceae_unclassified
Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Propionibacterineae,Nocardioidaceae,Nocardioides,Nocardioides_unclassified,Nocardioides_unclassified,Nocardioides_unclassified,Nocardioides_unclassified,Nocardioides_unclassified,Nocardioides_unclassified,Nocardioides_unclassified,Nocardioides_unclassified,Nocardioides_unclassified
Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Propionibacterineae,Nocardioidaceae,Nocardioides,Nocardioides_unclassified,Nocardioides_unclassified,Nocardioides_unclassified,Nocardioides_unclassified,Nocardioides_unclassified,Nocardioides_unclassified,Nocardioides_unclassified,Nocardioides_unclassified,Nocardioides_unclassified
Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Propionibacterineae,Nocardioidaceae,Aeromicrobium,Aeromicrobium_unclassified,Aeromicrobium_unclassified,Aeromicrobium_unclassified,Aeromicrobium_unclassified,Aeromicrobium_unclassified,Aeromicrobium_unclassified,Aeromicrobium_unclassified,Aeromicrobium_unclassified,Aeromicrobium_unclassified
Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Propionibacterineae,Propionibacteriaceae,Propionibacterium,Propionibacterium_unclassified,Propionibacterium_unclassified,Propionibacterium_unclassified,Propionibacterium_unclassified,Propionibacterium_unclassified,Propionibacterium_unclassified,Propionibacterium_unclassified,Propionibacterium_unclassified,Propionibacterium_unclassified
Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Pseudonocardineae,Pseudonocardiaceae,Pseudonocardia,Pseudonocardia_unclassified,Pseudonocardia_unclassified,Pseudonocardia_unclassified,Pseudonocardia_unclassified,Pseudonocardia_unclassified,Pseudonocardia_unclassified,Pseudonocardia_unclassified,Pseudonocardia_unclassified,Pseudonocardia_unclassified
Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Pseudonocardineae,Pseudonocardiaceae,Pseudonocardia,Pseudonocardia_unclassified,Pseudonocardia_unclassified,Pseudonocardia_unclassified,Pseudonocardia_unclassified,Pseudonocardia_unclassified,Pseudonocardia_unclassified,Pseudonocardia_unclassified,Pseudonocardia_unclassified,Pseudonocardia_unclassified
Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Corynebacterineae,Nocardiaceae,Rhodococcus,Rhodococcus_unclassified,Rhodococcus_unclassified,Rhodococcus_unclassified,Rhodococcus_unclassified,Rhodococcus_unclassified,Rhodococcus_unclassified,Rhodococcus_unclassified,Rhodococcus_unclassified,Rhodococcus_unclassified
Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Corynebacterineae,Corynebacteriaceae,Corynebacterium,Corynebacterium_unclassified,Corynebacterium_unclassified,Corynebacterium_unclassified,Corynebacterium_unclassified,Corynebacterium_unclassified,Corynebacterium_unclassified,Corynebacterium_unclassified,Corynebacterium_unclassified,Corynebacterium_unclassified
Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Corynebacterineae,Corynebacteriaceae,Corynebacterium,Corynebacterium_unclassified,Corynebacterium_unclassified,Corynebacterium_unclassified,Corynebacterium_unclassified,Corynebacterium_unclassified,Corynebacterium_unclassified,Corynebacterium_unclassified,Corynebacterium_unclassified,Corynebacterium_unclassified
Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Corynebacterineae,Corynebacteriaceae,Corynebacterium,Corynebacterium_unclassified,Corynebacterium_unclassified,Corynebacterium_unclassified,Corynebacterium_unclassified,Corynebacterium_unclassified,Corynebacterium_unclassified,Corynebacterium_unclassified,Corynebacterium_unclassified,Corynebacterium_unclassified
Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Corynebacterineae,Corynebacteriaceae,Corynebacterium,Corynebacterium_unclassified,Corynebacterium_unclassified,Corynebacterium_unclassified,Corynebacterium_unclassified,Corynebacterium_unclassified,Corynebacterium_unclassified,Corynebacterium_unclassified,Corynebacterium_unclassified,Corynebacterium_unclassified
Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Corynebacterineae,Corynebacteriaceae,Corynebacterium,Corynebacterium_unclassified,Corynebacterium_unclassified,Corynebacterium_unclassified,Corynebacterium_unclassified,Corynebacterium_unclassified,Corynebacterium_unclassified,Corynebacterium_unclassified,Corynebacterium_unclassified,Corynebacterium_unclassified
Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Corynebacterineae,Corynebacteriaceae,Corynebacterium,Corynebacterium_unclassified,Corynebacterium_unclassified,Corynebacterium_unclassified,Corynebacterium_unclassified,Corynebacterium_unclassified,Corynebacterium_unclassified,Corynebacterium_unclassified,Corynebacterium_unclassified,Corynebacterium_unclassified
Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Actinomycetales_unclassified,Actinomycetales_unclassified,Actinomycetales_unclassified,Actinomycetales_unclassified,Actinomycetales_unclassified,Actinomycetales_unclassified,Actinomycetales_unclassified,Actinomycetales_unclassified,Actinomycetales_unclassified,Actinomycetales_unclassified,Actinomycetales_unclassified,Actinomycetales_unclassified
Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Corynebacterineae,Gordoniaceae,Gordonia,Gordonia_unclassified,Gordonia_unclassified,Gordonia_unclassified,Gordonia_unclassified,Gordonia_unclassified,Gordonia_unclassified,Gordonia_unclassified,Gordonia_unclassified,Gordonia_unclassified
Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Corynebacterineae,Dietziaceae,Dietzia,Dietzia_unclassified,Dietzia_unclassified,Dietzia_unclassified,Dietzia_unclassified,Dietzia_unclassified,Dietzia_unclassified,Dietzia_unclassified,Dietzia_unclassified,Dietzia_unclassified
Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Corynebacterineae,Mycobacteriaceae,Mycobacterium,Mycobacterium_unclassified,Mycobacterium_unclassified,Mycobacterium_unclassified,Mycobacterium_unclassified,Mycobacterium_unclassified,Mycobacterium_unclassified,Mycobacterium_unclassified,Mycobacterium_unclassified,Mycobacterium_unclassified
Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Corynebacterineae,Nocardiaceae,Rhodococcus,Rhodococcus_unclassified,Rhodococcus_unclassified,Rhodococcus_unclassified,Rhodococcus_unclassified,Rhodococcus_unclassified,Rhodococcus_unclassified,Rhodococcus_unclassified,Rhodococcus_unclassified,Rhodococcus_unclassified
Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified
Bacteria,Gemmatimonadetes,Gemmatimonadetes_unclassified,Gemmatimonadetes_unclassified,Gemmatimonadetes_unclassified,Gemmatimonadetes_unclassified,Gemmatimonadetes_unclassified,Gemmatimonadetes_unclassified,Gemmatimonadetes_unclassified,Gemmatimonadetes_unclassified,Gemmatimonadetes_unclassified,Gemmatimonadetes_unclassified,Gemmatimonadetes_unclassified,Gemmatimonadetes_unclassified,Gemmatimonadetes_unclassified,Gemmatimonadetes_unclassified
Bacteria,Gemmatimonadetes,Gemmatimonadetes_unclassified,Gemmatimonadetes_unclassified,Gemmatimonadetes_unclassified,Gemmatimonadetes_unclassified,Gemmatimonadetes_unclassified,Gemmatimonadetes_unclassified,Gemmatimonadetes_unclassified,Gemmatimonadetes_unclassified,Gemmatimonadetes_unclassified,Gemmatimonadetes_unclassified,Gemmatimonadetes_unclassified,Gemmatimonadetes_unclassified,Gemmatimonadetes_unclassified,Gemmatimonadetes_unclassified
Bacteria,Gemmatimonadetes,Gemmatimonadetes_unclassified,Gemmatimonadetes_unclassified,Gemmatimonadetes_unclassified,Gemmatimonadetes_unclassified,Gemmatimonadetes_unclassified,Gemmatimonadetes_unclassified,Gemmatimonadetes_unclassified,Gemmatimonadetes_unclassified,Gemmatimonadetes_unclassified,Gemmatimonadetes_unclassified,Gemmatimonadetes_unclassified,Gemmatimonadetes_unclassified,Gemmatimonadetes_unclassified,Gemmatimonadetes_unclassified
Bacteria,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Fusobacterium,environmental_samples,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified
Bacteria,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Leptotrichia,environmental_samples,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified
Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified
Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified
Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified
Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified
Bacteria,Actinobacteria,Actinobacteria_unclassified,Actinobacteria_unclassified,Actinobacteria_unclassified,Actinobacteria_unclassified,Actinobacteria_unclassified,Actinobacteria_unclassified,Actinobacteria_unclassified,Actinobacteria_unclassified,Actinobacteria_unclassified,Actinobacteria_unclassified,Actinobacteria_unclassified,Actinobacteria_unclassified,Actinobacteria_unclassified,Actinobacteria_unclassified
Bacteria,Actinobacteria,Rubrobacteridae,Solirubrobacterales,Conexibacteraceae,Conexibacter,Conexibacter_unclassified,Conexibacter_unclassified,Conexibacter_unclassified,Conexibacter_unclassified,Conexibacter_unclassified,Conexibacter_unclassified,Conexibacter_unclassified,Conexibacter_unclassified,Conexibacter_unclassified,Conexibacter_unclassified
